file,slide_type,slide_title,panel,tier,surface,qnum,label,stem
BUILD__SCI_B_W4A_Muscles_Explore.html,print,print pack,box,,print,,,Previous lesson retrieval: Aut1·W3 — vertebrates have an internal skeleton/backbone that provides structure.
BUILD__SCI_B_W4A_Muscles_Explore.html,print,print pack,box,,print,,,Arrival (Supported forms): 1) Point to BACKBONE or NO BACKBONE for a snake. 2) Point to the backbone on the fish picture. 3) Point to the crab’s hard case. 4) Point to the place where the model arm bends.
BUILD__SCI_B_W4A_Muscles_Explore.html,print,print pack,box,,print,,,◆ Use a built arm. Place the CONTRACTS label. Place the RELAXES label.
BUILD__SCI_B_W4A_Muscles_Explore.html,print,print pack,box,,print,,,▲ Work the model. Then say how the arm bends. Or write it down.
BUILD__SCI_B_W4A_Muscles_Explore.html,print,print pack,box,,print,,,★ Explain the bend. Explain the straighten. A muscle can only pull. So why do you need two?
BUILD__SCI_B_W4A_Muscles_Explore.html,print,print pack,box,,print,,,"Your labelled model and your demonstration. A photo with your words, an adult watching, or your words scribed."
BUILD__SCI_B_W4A_Muscles_Explore.html,print,print pack,box,,print,,,Supported: Complete: muscles work in a ___.
BUILD__SCI_B_W4A_Muscles_Explore.html,print,print pack,box,,print,,,"Standard: When the model arm bends, what does the triceps do?"
BUILD__SCI_B_W4A_Muscles_Explore.html,print,print pack,box,,print,,,Stretch: Explain why muscles need partners if they can only pull.
BUILD__SCI_B_W4A_Muscles_Explore.html,print,print pack,box,,print,,,"Pearson Entry Level Science 8939 (E1→E3); AQA UAS science units Records what was observed, and at which level of independence."
BUILD__SCI_B_W4A_Muscles_Explore.html,print,print pack,box,,print,,,Observed in this lesson
BUILD__SCI_B_W4A_Muscles_Explore.html,print,print pack,box,,print,,,☐ Named biceps and triceps as a working pair.
BUILD__SCI_B_W4A_Muscles_Explore.html,print,print pack,box,,print,,,☐ Stated that muscles pull and never push.
BUILD__SCI_B_W4A_Muscles_Explore.html,print,print pack,box,,print,,,☐ Demonstrated contract / relax on a model.
BUILD__SCI_B_W4A_Muscles_Explore.html,print,print pack,box,,print,,,Assessor comment
BUILD__SCI_B_W4A_Muscles_Explore.html,print,print pack,box,,print,,,Ring the tier the pupil actually worked at
BUILD__SCI_B_W4A_Muscles_Explore.html,print,print pack,box,,print,,,Assessor name ______________ Role ____________ Signature ______________ Date ________
BUILD__SCI_B_W4A_Muscles_Explore.html,print,print pack,box,,print,,,Date: ____________________ PUPIL / EVIDENCE ID: ____________________
BUILD__SCI_B_W4A_Muscles_Explore.html,print,print pack,box,,print,,,Learning objective: I can explain that muscles work in pairs to move a bone.
BUILD__SCI_B_W4A_Muscles_Explore.html,print,print pack,box,,print,,,"Optional one-page capture. Point, say, draw or have an adult scribe — writing is never required. This sheet adds to the tiered pack; it never replaces it."
BUILD__SCI_B_W4B_Muscle_Model_Do.html,arrival,🚪 Arrival · retrieve last lesson,arrival,Supported,screen,1,,Last lesson: Point to the band that contracts when the model bends.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,arrival,🚪 Arrival · retrieve last lesson,arrival,Supported,screen,2,,Last week: Point to the backbone on the skeleton picture.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,arrival,🚪 Arrival · retrieve last lesson,arrival,Supported,screen,3,,Week 3 again: Point to the animal with a hard case outside.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,arrival,🚪 Arrival · retrieve last lesson,arrival,Supported,screen,4,,Lead-in: Look at the card arm parts. Point to the joint.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,arrival,🚪 Arrival · retrieve last lesson,arrival,Standard,screen,1,,Last lesson: Say what the biceps and triceps do when the arm bends.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,arrival,🚪 Arrival · retrieve last lesson,arrival,Standard,screen,2,,Last week: Name one vertebrate and one invertebrate.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,arrival,🚪 Arrival · retrieve last lesson,arrival,Standard,screen,3,,Week 3 again: Say one way an animal with no backbone is supported.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,arrival,🚪 Arrival · retrieve last lesson,arrival,Standard,screen,4,,Lead-in: Today we build. Say one thing a good model of an arm needs.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,arrival,🚪 Arrival · retrieve last lesson,arrival,Stretch,screen,1,,Last lesson: Explain why muscles work as a pair at the elbow.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,arrival,🚪 Arrival · retrieve last lesson,arrival,Stretch,screen,2,,Last week: Give the rule that separates vertebrates from invertebrates.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,arrival,🚪 Arrival · retrieve last lesson,arrival,Stretch,screen,3,,Week 3 again: Explain why size is not the test for a vertebrate.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,arrival,🚪 Arrival · retrieve last lesson,arrival,Stretch,screen,4,,Lead-in: What would make a model arm show the real Science well? Say one idea.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,arrival,🚪 Arrival · retrieve last lesson,,,screen,1,,Last lesson: Point to the band that contracts when the model bends.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,arrival,🚪 Arrival · retrieve last lesson,,,screen,2,,Last week: Point to the backbone on the skeleton picture.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,arrival,🚪 Arrival · retrieve last lesson,,,screen,3,,Week 3 again: Point to the animal with a hard case outside.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,arrival,🚪 Arrival · retrieve last lesson,,,screen,4,,Lead-in: Look at the card arm parts. Point to the joint.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,arrival,🚪 Arrival · retrieve last lesson,,,screen,1,,Last lesson: Say what the biceps and triceps do when the arm bends.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,arrival,🚪 Arrival · retrieve last lesson,,,screen,2,,Last week: Name one vertebrate and one invertebrate.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,arrival,🚪 Arrival · retrieve last lesson,,,screen,3,,Week 3 again: Say one way an animal with no backbone is supported.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,arrival,🚪 Arrival · retrieve last lesson,,,screen,4,,Lead-in: Today we build. Say one thing a good model of an arm needs.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,arrival,🚪 Arrival · retrieve last lesson,,,screen,1,,Last lesson: Explain why muscles work as a pair at the elbow.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,arrival,🚪 Arrival · retrieve last lesson,,,screen,2,,Last week: Give the rule that separates vertebrates from invertebrates.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,arrival,🚪 Arrival · retrieve last lesson,,,screen,3,,Week 3 again: Explain why size is not the test for a vertebrate.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,arrival,🚪 Arrival · retrieve last lesson,,,screen,4,,Lead-in: What would make a model arm show the real Science well? Say one idea.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,starter,🌱 Starter · create the need to know,,,screen,,,Engineering challenge: can you make the same cardboard forearm move both directions using only pulling forces?
BUILD__SCI_B_W4B_Muscle_Model_Do.html,independent,✏️ Independent · evidence of learning,,,screen,,,Model Arm Workshop. Build a two-band arm. Or adapt one. Or just work it. Show BEND. Show STRAIGHTEN. Place the right labels. Then explain the swap to an adult.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,independent,✏️ Independent · evidence of learning,,,screen,,,◆ Use a built model. Work it. Then label it. 🧰 Scaffold Photo sequence: choose band → pull → watch movement → label contracts/relaxes. Word bank: pull · bend · muscle · pair. Fade it: remove the first prompt no longer needed.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,independent,✏️ Independent · evidence of learning,,,screen,,,"▲ Build it from the photo steps. Work it. Explain the bend. Explain the straighten. 🧰 Scaffold Two sentence frames. ‘When the arm bends, ___ contracts’. ‘When the arm straightens, ___ contracts’. Fade it: remove the first prompt no longer needed."
BUILD__SCI_B_W4B_Muscle_Model_Do.html,independent,✏️ Independent · evidence of learning,,,screen,,,★ Make the model better. Or find a fault. Keep the pull-pair rule. 🧰 Scaffold Model critique. What does the band do well? What is not real about it? Fade it: remove the first prompt no longer needed.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,exit,🎫 Exit · adult Audience closes BUILD,exit,Supported,screen,,,Which band pulls to straighten in your model?
BUILD__SCI_B_W4B_Muscle_Model_Do.html,exit,🎫 Exit · adult Audience closes BUILD,exit,Standard,screen,,,Explain the muscle swap using contract and relax.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,exit,🎫 Exit · adult Audience closes BUILD,exit,Stretch,screen,,,Explain one limitation of the model without losing the core scientific rule.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,exit,🎫 Exit · adult Audience closes BUILD,,,screen,,,Which band pulls to straighten in your model?
BUILD__SCI_B_W4B_Muscle_Model_Do.html,exit,🎫 Exit · adult Audience closes BUILD,,,screen,,,Explain the muscle swap using contract and relax.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,exit,🎫 Exit · adult Audience closes BUILD,,,screen,,,Explain one limitation of the model without losing the core scientific rule.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,route,Supported,print,,,◆ Use a built model. Work it. Then label it.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,route,Standard,print,,,▲ Build it from the photo steps. Work it. Explain the bend. Explain the straighten.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,route,Stretch,print,,,★ Make the model better. Or find a fault. Keep the pull-pair rule.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,box,,print,,,Name: _______________________________ Date: ______________________
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,box,,print,,,"New to this class, or not sure? Everything you need is in the Retrieval box below — read it, then answer."
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,box,,print,,,Learning objective: I can build or operate a model that shows how a muscle pair moves a bone.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,box,,print,,,"Model: helps us see — The model shows one idea: opposite moves need opposite pulls. Does not show — It does not show tendons, real anatomy, force or tiredness."
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,box,,print,,,"Previous lesson retrieval: W4A — muscles can only pull; biceps/triceps take turns contracting and relaxing. When the arm bends, the biceps (the top band) contracts and the triceps relaxes."
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,box,,print,,,Arrival (Supported forms): 1) Point to the band that contracts when the model bends. 2) Point to the backbone on the skeleton picture. 3) Point to the animal with a hard case outside. 4) Look at the card arm parts. Point to the joint.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,box,,print,,,◆ Use a built model. Work it. Then label it.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,box,,print,,,▲ Build it from the photo steps. Work it. Explain the bend. Explain the straighten.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,box,,print,,,★ Make the model better. Or find a fault. Keep the pull-pair rule.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,box,,print,,,"Show your model to an adult. A labelled photo with your words, an adult watching, or a short clip if allowed."
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,box,,print,,,Supported: Which band pulls to straighten in your model?
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,box,,print,,,Standard: Explain the muscle swap using contract and relax.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,box,,print,,,Stretch: Explain one limitation of the model without losing the core scientific rule.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,box,,print,,,"Pearson Entry Level Science 8939 (E1→E3); AQA UAS science units Records what was observed, and at which level of independence."
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,box,,print,,,Observed in this lesson
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,box,,print,,,☐ Named biceps and triceps as a working pair.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,box,,print,,,☐ Stated that muscles pull and never push.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,box,,print,,,☐ Demonstrated contract / relax on a model.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,box,,print,,,Assessor comment
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,box,,print,,,Ring the tier the pupil actually worked at
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,box,,print,,,Assessor name ______________ Role ____________ Signature ______________ Date ________
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,box,,print,,,Date: ____________________ PUPIL / EVIDENCE ID: ____________________
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,box,,print,,,Learning objective: I can build or operate a model that shows how a muscle pair moves a bone.
BUILD__SCI_B_W4B_Muscle_Model_Do.html,print,print pack,box,,print,,,"Optional one-page capture. Point, say, draw or have an adult scribe — writing is never required. This sheet adds to the tiered pack; it never replaces it."
BUILD__SCI_B_W5A_Body_Needs_Explore.html,arrival,🚪 Arrival · retrieve last lesson,arrival,Supported,screen,1,,Last lesson: From last lesson: point to the part of the model that pulled.
BUILD__SCI_B_W5A_Body_Needs_Explore.html,arrival,🚪 Arrival · retrieve last lesson,arrival,Supported,screen,2,,Last week: Point to the muscle that contracts to bend the arm.
BUILD__SCI_B_W5A_Body_Needs_Explore.html,arrival,🚪 Arrival · retrieve last lesson,arrival,Supported,screen,3,,Older learning: Point to the backbone on the skeleton picture.
BUILD__SCI_B_W5A_Body_Needs_Explore.html,arrival,🚪 Arrival · retrieve last lesson,arrival,Supported,screen,4,,Lead-in: Point to a picture of a body working hard.
BUILD__SCI_B_W5A_Body_Needs_Explore.html,arrival,🚪 Arrival · retrieve last lesson,arrival,Standard,screen,1,,Last lesson: Say what your model showed about muscle pairs.
BUILD__SCI_B_W5A_Body_Needs_Explore.html,arrival,🚪 Arrival · retrieve last lesson,arrival,Standard,screen,2,,Last week: State one job muscles do with bones.
BUILD__SCI_B_W5A_Body_Needs_Explore.html,arrival,🚪 Arrival · retrieve last lesson,arrival,Standard,screen,3,,Older learning: Name one vertebrate and one invertebrate.
