file,slide,tier,surface,fk,words,stem
BUILD__SCI_B_W5A_Body_Needs_Explore.html,starter,,screen,5.9,22,"Three mystery job cards say ENERGY, GROWTH & REPAIR and KEEPS THE BODY WORKING. Can one food card do every job by itself?"
BUILD__SCI_B_W5A_Body_Needs_Explore.html,independent,,screen,-0.5,33,Food Jobs Lab. Look at the food cards. Look at the animal cards. There are three job stations. Sort each card to a job or need. Then pick one match. E
BUILD__SCI_B_W5A_Body_Needs_Explore.html,independent,,screen,2.7,43,◆ Match six picture cards. Use the three job stations. The labels help you. Ask if you are stuck. 🧰 Scaffold Job icons and words: ⚡ ENERGY · ▲ GROWTH/
BUILD__SCI_B_W5A_Body_Needs_Explore.html,independent,,screen,-0.2,30,▲ Sort all the cards. Then explain one match. Use ‘because’. 🧰 Scaffold Stem. ‘___ can help with ___ because ___’. Then say the job. Fade it: remove t
BUILD__SCI_B_W5A_Body_Needs_Explore.html,independent,,screen,4.6,40,★ One food type cannot do every job. Explain why. Then compare what two animals need. 🧰 Scaffold Use ‘different needs’ and ‘variety’. Talk about anima
BUILD__SCI_B_W5A_Body_Needs_Explore.html,exit,Supported,screen,3.7,9,Which job can bread/rice help with: energy / backbone?
BUILD__SCI_B_W5A_Body_Needs_Explore.html,exit,Standard,screen,3.7,10,Name one food example and one job it can support.
BUILD__SCI_B_W5A_Body_Needs_Explore.html,exit,Stretch,screen,8.8,12,Explain why different types of food are useful for different body jobs.
BUILD__SCI_B_W5A_Body_Needs_Explore.html,print,Supported,print,-0.1,18,◆ Match six picture cards. Use the three job stations. The labels help you. Ask if you are stuck.
BUILD__SCI_B_W5A_Body_Needs_Explore.html,print,Standard,print,-0.1,10,▲ Sort all the cards. Then explain one match. Use ‘because’.
BUILD__SCI_B_W5A_Body_Needs_Explore.html,print,Stretch,print,3.7,15,★ One food type cannot do every job. Explain why. Then compare what two animals need.
BUILD__SCI_B_W5A_Body_Needs_Explore.html,print,,print,-3.0,2,Name: _______________________________ Date: ______________________
BUILD__SCI_B_W5A_Body_Needs_Explore.html,print,,print,3.0,19,"New to this class, or not sure? Everything you need is in the box above — read it, then answer."
BUILD__SCI_B_W5A_Body_Needs_Explore.html,print,,print,9.8,18,Learning objective: I can name different jobs food helps a body to do and explain why variety matters.
BUILD__SCI_B_W5A_Body_Needs_Explore.html,print,,print,4.6,38,"Model: helps us see — The model links one nutrient to one function. You reason from the evidence given. Does not show — Real foods mix many nutrients,"
BUILD__SCI_B_W5A_Body_Needs_Explore.html,print,,print,8.8,35,Previous lesson retrieval: Aut1·W4 — muscles and bones work together to produce movement. In the model the bands stood for the muscles: pulling a band
BUILD__SCI_B_W5A_Body_Needs_Explore.html,print,,print,4.2,42,Arrival (Supported forms): 1) From last lesson: point to the part of the model that pulled. 2) Point to the muscle that contracts to bend the arm. 3) 
BUILD__SCI_B_W5A_Body_Needs_Explore.html,print,,print,-0.1,18,◆ Match six picture cards. Use the three job stations. The labels help you. Ask if you are stuck.
BUILD__SCI_B_W5A_Body_Needs_Explore.html,print,,print,-0.1,10,▲ Sort all the cards. Then explain one match. Use ‘because’.
BUILD__SCI_B_W5A_Body_Needs_Explore.html,print,,print,3.7,15,★ One food type cannot do every job. Explain why. Then compare what two animals need.
BUILD__SCI_B_W5A_Body_Needs_Explore.html,print,,print,2.4,19,"Your sorted job mat and your reason. A photo with your voice, an adult watching, or your words scribed."
BUILD__SCI_B_W5A_Body_Needs_Explore.html,print,,print,4.8,10,Supported: Which job can bread/rice help with: energy / backbone?
BUILD__SCI_B_W5A_Body_Needs_Explore.html,print,,print,4.8,11,Standard: Name one food example and one job it can support.
BUILD__SCI_B_W5A_Body_Needs_Explore.html,print,,print,8.5,13,Stretch: Explain why different types of food are useful for different body jobs.
BUILD__SCI_B_W5A_Body_Needs_Explore.html,print,,print,9.9,20,"Pearson Entry Level Science 8939 (E1→E3); AQA UAS science units Records what was observed, and at which level of independence."
BUILD__SCI_B_W5A_Body_Needs_Explore.html,print,,print,-0.7,8,☐ Named at least two jobs that food does.
BUILD__SCI_B_W5A_Body_Needs_Explore.html,print,,print,-1.1,7,☐ Matched foods to jobs on the sort.
BUILD__SCI_B_W5A_Body_Needs_Explore.html,print,,print,10.4,6,☐ Explained why variety matters using 'because'.
BUILD__SCI_B_W5A_Body_Needs_Explore.html,print,,print,3.8,8,Ring the tier the pupil actually worked at
BUILD__SCI_B_W5A_Body_Needs_Explore.html,print,,print,10.0,5,Assessor name ______________ Role ____________ Signature ______________ Date ________
BUILD__SCI_B_W5A_Body_Needs_Explore.html,print,,print,6.6,4,Date: ____________________ PUPIL / EVIDENCE ID: ____________________
BUILD__SCI_B_W5A_Body_Needs_Explore.html,print,,print,9.8,18,Learning objective: I can name different jobs food helps a body to do and explain why variety matters.
BUILD__SCI_B_W5A_Body_Needs_Explore.html,print,,print,4.6,26,"Optional one-page capture. Point, say, draw or have an adult scribe — writing is never required. This sheet adds to the tiered pack; it never replaces"
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,arrival,Supported,screen,4.8,10,Last lesson: Match one card to ENERGY or GROWTH/REPAIR.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,arrival,Supported,screen,1.9,12,Last week: Point to the muscle that pulls to bend the arm.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,arrival,Supported,screen,4.8,11,Older learning: Point to BACKBONE or NO BACKBONE for a fish.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,arrival,Supported,screen,2.5,12,Lead-in: Look at the mission card. Point to the animal on it.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,arrival,Standard,screen,5.0,9,Last lesson: Name two different jobs food can support.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,arrival,Standard,screen,1.6,11,Last week: Say what a muscle pair does at a joint.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,arrival,Standard,screen,8.0,11,Older learning: Name one invertebrate and say what supports its body.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,arrival,Standard,screen,1.5,14,Lead-in: A rescue centre must choose food. Say one thing they should think about.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,arrival,Stretch,screen,9.1,15,Last lesson: Explain why one type of food alone is unlikely to cover every job.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,arrival,Stretch,screen,4.8,11,Last week: Explain why muscles can only pull in the model.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,arrival,Stretch,screen,9.7,12,Older learning: Explain how an invertebrate can be supported without a backbone.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,arrival,Stretch,screen,4.8,14,Lead-in: What information would help you choose food for an animal? Say one idea.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,starter,,screen,10.0,29,"Fictional mission: a rescue-centre animal needs food that fits its natural diet, and a model human body needs examples covering different jobs. What e"
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,independent,,screen,1.6,51,Body Toolkit Challenge. Build a set of made-up cards. The cards must cover more than one body job. Or match four animals to the food each one needs. T
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,independent,,screen,0.3,47,◆ Use three job stations. Use six cards we picked. Point to one match. Say why it fits. 🧰 Scaffold The adult reads the card names. The pupil points or
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,independent,,screen,2.8,32,▲ Build a made-up toolkit. Use a mix of cards. Say why you made two of the choices. 🧰 Scaffold Decision → reason → adult question → re-attempt. Fade i
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,independent,,screen,1.1,37,★ Compare two toolkits. Which one covers more body jobs? Say which set is stronger. Then say why. 🧰 Scaffold Judge the whole set. Do not just list mor
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,exit,Supported,screen,-0.3,9,Point to one card and say/choose its job.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,exit,Standard,screen,4.0,7,Explain one choice using a body job.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,exit,Stretch,screen,6.7,8,Explain how feedback changed or strengthened one decision.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,print,Supported,print,-1.4,17,◆ Use three job stations. Use six cards we picked. Point to one match. Say why it fits.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,print,Standard,print,-0.2,17,▲ Build a made-up toolkit. Use a mix of cards. Say why you made two of the choices.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,print,Stretch,print,1.3,17,★ Compare two toolkits. Which one covers more body jobs? Say which set is stronger. Then say why.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,print,,print,-3.0,2,Name: _______________________________ Date: ______________________
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,print,,print,3.0,19,"New to this class, or not sure? Everything you need is in the box above — read it, then answer."
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,print,,print,11.5,15,Learning objective: I can use food-job information to make and explain a sensible scientific choice.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,print,,print,3.0,34,"Model: helps us see — The model shows claim → evidence → revise, step by step. Does not show — It splits food jobs up to help learning. Real nutrition"
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,print,,print,13.1,18,Previous lesson retrieval: W5A — food can support different jobs; variety matters; animals may need different food sources.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,print,,print,2.9,41,Arrival (Supported forms): 1) Match one card to ENERGY or GROWTH/REPAIR. 2) Point to the muscle that pulls to bend the arm. 3) Point to BACKBONE or NO
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,print,,print,-1.4,17,◆ Use three job stations. Use six cards we picked. Point to one match. Say why it fits.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,print,,print,-0.2,17,▲ Build a made-up toolkit. Use a mix of cards. Say why you made two of the choices.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,print,,print,1.3,17,★ Compare two toolkits. Which one covers more body jobs? Say which set is stronger. Then say why.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,print,,print,6.3,18,"Your chosen toolkit and your reason, given to an adult. A before-and-after choice, a photo, or your voice."
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,print,,print,1.3,10,Supported: Point to one card and say/choose its job.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,print,,print,5.2,8,Standard: Explain one choice using a body job.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,print,,print,6.3,9,Stretch: Explain how feedback changed or strengthened one decision.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,print,,print,9.9,20,"Pearson Entry Level Science 8939 (E1→E3); AQA UAS science units Records what was observed, and at which level of independence."
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,print,,print,-0.7,8,☐ Named at least two jobs that food does.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,print,,print,-1.1,7,☐ Matched foods to jobs on the sort.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,print,,print,10.4,6,☐ Explained why variety matters using 'because'.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,print,,print,3.8,8,Ring the tier the pupil actually worked at
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,print,,print,10.0,5,Assessor name ______________ Role ____________ Signature ______________ Date ________
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,print,,print,6.6,4,Date: ____________________ PUPIL / EVIDENCE ID: ____________________
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,print,,print,11.5,15,Learning objective: I can use food-job information to make and explain a sensible scientific choice.
BUILD__SCI_B_W5B_Nutrition_Mission_Do.html,print,,print,4.6,26,"Optional one-page capture. Point, say, draw or have an adult scribe — writing is never required. This sheet adds to the tiered pack; it never replaces"
BUILD__SCI_B_W6A_Balanced_Plate_Explore.html,arrival,Supported,screen,3.6,15,Last lesson: Point to one food card and the job it helped with last lesson.
BUILD__SCI_B_W6A_Balanced_Plate_Explore.html,arrival,Supported,screen,2.3,7,Last week: Match one card to ENERGY.
BUILD__SCI_B_W6A_Balanced_Plate_Explore.html,arrival,Supported,screen,5.9,11,Older learning: Point to the muscle that contracts in the model.
BUILD__SCI_B_W6A_Balanced_Plate_Explore.html,arrival,Supported,screen,1.5,14,Lead-in: Look at the food cards. Point to two that seem to go together.
BUILD__SCI_B_W6A_Balanced_Plate_Explore.html,arrival,Standard,screen,2.6,11,Last lesson: Say one choice you made last lesson and why.
BUILD__SCI_B_W6A_Balanced_Plate_Explore.html,arrival,Standard,screen,5.9,11,Last week: Recall why different types of food can be useful.
BUILD__SCI_B_W6A_Balanced_Plate_Explore.html,arrival,Standard,screen,3.8,8,Older learning: Say what a muscle pair does.
BUILD__SCI_B_W6A_Balanced_Plate_Explore.html,arrival,Standard,screen,1.5,13,Lead-in: Sorting needs a rule. Say one way you could group these cards.
BUILD__SCI_B_W6A_Balanced_Plate_Explore.html,arrival,Stretch,screen,6.9,11,Last lesson: Explain how evidence helped your food-job choice last lesson.
BUILD__SCI_B_W6A_Balanced_Plate_Explore.html,arrival,Stretch,screen,6.7,13,Last week: Explain why variety was more useful than relying on one type.
BUILD__SCI_B_W6A_Balanced_Plate_Explore.html,arrival,Stretch,screen,5.9,11,Older learning: Explain how muscles and bones make the body move.
BUILD__SCI_B_W6A_Balanced_Plate_Explore.html,arrival,Stretch,screen,1.5,14,Lead-in: What rule could you use to put foods in groups? Say your idea.
BUILD__SCI_B_W6A_Balanced_Plate_Explore.html,starter,,screen,3.4,22,A fictional plate has every card piled into one section. It contains food — but is it balanced? What would you change first?
BUILD__SCI_B_W6A_Balanced_Plate_Explore.html,independent,,screen,1.1,37,Balance Studio. Pick a made-up person. Pick a made-up day. Sort eight cards onto a plate mat. The mat has a label for each food group. Then look at th
BUILD__SCI_B_W6A_Balanced_Plate_Explore.html,independent,,screen,0.3,44,◆ Use a plate mat. It has group names and icons. Sort a set of six cards. 🧰 Scaffold Match by group name. Or match by picture. The adult can hand you 
BUILD__SCI_B_W6A_Balanced_Plate_Explore.html,independent,,screen,1.7,31,"▲ Place all eight cards. Then give one sentence. Make it about balance. 🧰 Scaffold Stem: ‘This is balanced because it includes ___, ___ and ___.’ Fade"
BUILD__SCI_B_W6A_Balanced_Plate_Explore.html,independent,,screen,0.2,44,★ Compare two made-up plates. Which plate has more food groups? Say which one. Say why. Then say what you would change. 🧰 Scaffold Look at the whole p
BUILD__SCI_B_W6A_Balanced_Plate_Explore.html,exit,Supported,screen,2.5,10,What does ‘balanced’ mean: range across groups / all one group?
BUILD__SCI_B_W6A_Balanced_Plate_Explore.html,exit,Standard,screen,2.3,9,Name two groups on the plate and explain balance.
BUILD__SCI_B_W6A_Balanced_Plate_Explore.html,exit,Stretch,screen,6.7,13,Explain why balance is not the same as equal amounts of every group.
BUILD__SCI_B_W6A_Balanced_Plate_Explore.html,print,Supported,print,-1.0,16,◆ Use a plate mat. It has group names and icons. Sort a set of six cards.
BUILD__SCI_B_W6A_Balanced_Plate_Explore.html,print,Standard,print,0.7,12,▲ Place all eight cards. Then give one sentence. Make it about balance.
