pathway,file,slide,tier,surface,qnum,stem,encoded_answer,verdict,disposition
BUILD,SCI_B_W4A_Muscles_Explore.html,print,,print,,Assessor name ______________ Role ____________ Signature ______________ Date ________,,CORRECT,
BUILD,SCI_B_W4A_Muscles_Explore.html,print,,print,,Date: ____________________ PUPIL / EVIDENCE ID: ____________________,,CORRECT,
BUILD,SCI_B_W4A_Muscles_Explore.html,print,,print,,Learning objective: I can explain that muscles work in pairs to move a bone.,,CORRECT,
BUILD,SCI_B_W4A_Muscles_Explore.html,print,,print,,"Optional one-page capture. Point, say, draw or have an adult scribe — writing is never required. This sheet adds to the tiered pack; it never replaces it.",,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,arrival,Supported,screen,1,Last lesson: Point to the band that contracts when the model bends.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,arrival,Supported,screen,2,Last week: Point to the backbone on the skeleton picture.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,arrival,Supported,screen,3,Week 3 again: Point to the animal with a hard case outside.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,arrival,Supported,screen,4,Lead-in: Look at the card arm parts. Point to the joint.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,arrival,Standard,screen,1,Last lesson: Say what the biceps and triceps do when the arm bends.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,arrival,Standard,screen,2,Last week: Name one vertebrate and one invertebrate.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,arrival,Standard,screen,3,Week 3 again: Say one way an animal with no backbone is supported.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,arrival,Standard,screen,4,Lead-in: Today we build. Say one thing a good model of an arm needs.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,arrival,Stretch,screen,1,Last lesson: Explain why muscles work as a pair at the elbow.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,arrival,Stretch,screen,2,Last week: Give the rule that separates vertebrates from invertebrates.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,arrival,Stretch,screen,3,Week 3 again: Explain why size is not the test for a vertebrate.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,arrival,Stretch,screen,4,Lead-in: What would make a model arm show the real Science well? Say one idea.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,arrival,,screen,1,Last lesson: Point to the band that contracts when the model bends.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,arrival,,screen,2,Last week: Point to the backbone on the skeleton picture.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,arrival,,screen,3,Week 3 again: Point to the animal with a hard case outside.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,arrival,,screen,4,Lead-in: Look at the card arm parts. Point to the joint.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,arrival,,screen,1,Last lesson: Say what the biceps and triceps do when the arm bends.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,arrival,,screen,2,Last week: Name one vertebrate and one invertebrate.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,arrival,,screen,3,Week 3 again: Say one way an animal with no backbone is supported.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,arrival,,screen,4,Lead-in: Today we build. Say one thing a good model of an arm needs.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,arrival,,screen,1,Last lesson: Explain why muscles work as a pair at the elbow.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,arrival,,screen,2,Last week: Give the rule that separates vertebrates from invertebrates.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,arrival,,screen,3,Week 3 again: Explain why size is not the test for a vertebrate.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,arrival,,screen,4,Lead-in: What would make a model arm show the real Science well? Say one idea.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,starter,,screen,,Engineering challenge: can you make the same cardboard forearm move both directions using only pulling forces?,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,independent,,screen,,Model Arm Workshop. Build a two-band arm. Or adapt one. Or just work it. Show BEND. Show STRAIGHTEN. Place the right labels. Then explain the swap to an adult.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,independent,,screen,,◆ Use a built model. Work it. Then label it. 🧰 Scaffold Photo sequence: choose band → pull → watch movement → label contracts/relaxes. Word bank: pull · bend · muscle · pair. Fade it: remove the first prompt no longer needed.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,independent,,screen,,"▲ Build it from the photo steps. Work it. Explain the bend. Explain the straighten. 🧰 Scaffold Two sentence frames. ‘When the arm bends, ___ contracts’. ‘When the arm straightens, ___ contracts’. Fade it: remove the first prompt no longer needed.",,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,independent,,screen,,★ Make the model better. Or find a fault. Keep the pull-pair rule. 🧰 Scaffold Model critique. What does the band do well? What is not real about it? Fade it: remove the first prompt no longer needed.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,exit,Supported,screen,,Which band pulls to straighten in your model?,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,exit,Standard,screen,,Explain the muscle swap using contract and relax.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,exit,Stretch,screen,,Explain one limitation of the model without losing the core scientific rule.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,exit,,screen,,Which band pulls to straighten in your model?,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,exit,,screen,,Explain the muscle swap using contract and relax.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,exit,,screen,,Explain one limitation of the model without losing the core scientific rule.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,Supported,print,,◆ Use a built model. Work it. Then label it.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,Standard,print,,▲ Build it from the photo steps. Work it. Explain the bend. Explain the straighten.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,Stretch,print,,★ Make the model better. Or find a fault. Keep the pull-pair rule.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,,print,,Name: _______________________________ Date: ______________________,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,,print,,"New to this class, or not sure? Everything you need is in the box above — read it, then answer.",,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,,print,,Learning objective: I can build or operate a model that shows how a muscle pair moves a bone.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,,print,,"Model: helps us see — The model shows one idea: opposite moves need opposite pulls. Does not show — It does not show tendons, real anatomy, force or tiredness.",,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,,print,,"Previous lesson retrieval: W4A — muscles can only pull; biceps/triceps take turns contracting and relaxing. When the arm bends, the biceps (the top band) contracts and the triceps relaxes.",,AMBIGUOUS,"FIXED elastic->string safety (8b40204) | PROPOSED: The retrieval box is scientifically correct and correctly retrieves W4A (question 1 at all three tiers), but the adjacen"
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,,print,,Arrival (Supported forms): 1) Point to the band that contracts when the model bends. 2) Point to the backbone on the skeleton picture. 3) Point to the animal with a hard case outside. 4) Look at the card arm parts. Point to the joint.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,,print,,◆ Use a built model. Work it. Then label it.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,,print,,▲ Build it from the photo steps. Work it. Explain the bend. Explain the straighten.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,,print,,★ Make the model better. Or find a fault. Keep the pull-pair rule.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,,print,,"Show your model to an adult. A labelled photo with your words, an adult watching, or a short clip if allowed.",,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,,print,,Supported: Which band pulls to straighten in your model?,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,,print,,Standard: Explain the muscle swap using contract and relax.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,,print,,Stretch: Explain one limitation of the model without losing the core scientific rule.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,,print,,"Pearson Entry Level Science 8939 (E1→E3); AQA UAS science units Records what was observed, and at which level of independence.",,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,,print,,Observed in this lesson,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,,print,,☐ Named biceps and triceps as a working pair.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,,print,,☐ Stated that muscles pull and never push.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,,print,,☐ Demonstrated contract / relax on a model.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,,print,,Assessor comment,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,,print,,Ring the tier the pupil actually worked at,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,,print,,Assessor name ______________ Role ____________ Signature ______________ Date ________,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,,print,,Date: ____________________ PUPIL / EVIDENCE ID: ____________________,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,,print,,Learning objective: I can build or operate a model that shows how a muscle pair moves a bone.,,CORRECT,
BUILD,SCI_B_W4B_Muscle_Model_Do.html,print,,print,,"Optional one-page capture. Point, say, draw or have an adult scribe — writing is never required. This sheet adds to the tiered pack; it never replaces it.",,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,arrival,Supported,screen,1,Last lesson: From last lesson: point to the part of the model that pulled.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,arrival,Supported,screen,2,Last week: Point to the muscle that contracts to bend the arm.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,arrival,Supported,screen,3,Older learning: Point to the backbone on the skeleton picture.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,arrival,Supported,screen,4,Lead-in: Point to a picture of a body working hard.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,arrival,Standard,screen,1,Last lesson: Say what your model showed about muscle pairs.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,arrival,Standard,screen,2,Last week: State one job muscles do with bones.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,arrival,Standard,screen,3,Older learning: Name one vertebrate and one invertebrate.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,arrival,Standard,screen,4,Lead-in: Muscles work hard when they pull. What do you think keeps a body going?,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,arrival,Stretch,screen,1,Last lesson: Explain one thing your model could show and one thing it could not.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,arrival,Stretch,screen,2,Last week: Explain how a muscle pair moves a bone.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,arrival,Stretch,screen,3,Older learning: Give the vertebrate rule from week 3.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,arrival,Stretch,screen,4,Lead-in: A working body needs something to keep it working. Where might that come from?,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,arrival,,screen,1,Last lesson: From last lesson: point to the part of the model that pulled.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,arrival,,screen,2,Last week: Point to the muscle that contracts to bend the arm.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,arrival,,screen,3,Older learning: Point to the backbone on the skeleton picture.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,arrival,,screen,4,Lead-in: Point to a picture of a body working hard.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,arrival,,screen,1,Last lesson: Say what your model showed about muscle pairs.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,arrival,,screen,2,Last week: State one job muscles do with bones.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,arrival,,screen,3,Older learning: Name one vertebrate and one invertebrate.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,arrival,,screen,4,Lead-in: Muscles work hard when they pull. What do you think keeps a body going?,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,arrival,,screen,1,Last lesson: Explain one thing your model could show and one thing it could not.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,arrival,,screen,2,Last week: Explain how a muscle pair moves a bone.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,arrival,,screen,3,Older learning: Give the vertebrate rule from week 3.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,arrival,,screen,4,Lead-in: A working body needs something to keep it working. Where might that come from?,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,starter,,screen,,"Three mystery job cards say ENERGY, GROWTH & REPAIR and KEEPS THE BODY WORKING. Can one food card do every job by itself?",,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,independent,,screen,,Food Jobs Lab. Look at the food cards. Look at the animal cards. There are three job stations. Sort each card to a job or need. Then pick one match. Explain the Science.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,independent,,screen,,◆ Match six picture cards. Use the three job stations. The labels help you. Ask if you are stuck. 🧰 Scaffold Job icons and words: ⚡ ENERGY · ▲ GROWTH/REPAIR · ⚙ BODY WORKING. Word bank: energy · growth · repair · work. Fade it: remove the first prompt no longer needed.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,independent,,screen,,▲ Sort all the cards. Then explain one match. Use ‘because’. 🧰 Scaffold Stem. ‘___ can help with ___ because ___’. Then say the job. Fade it: remove the first prompt no longer needed.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,independent,,screen,,★ One food type cannot do every job. Explain why. Then compare what two animals need. 🧰 Scaffold Use ‘different needs’ and ‘variety’. Talk about animals only. Never talk about a pupil’s food. Fade it: remove the first prompt no longer needed.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,exit,Supported,screen,,Which job can bread/rice help with: energy / backbone?,,DISTRACTOR-BY-DESIGN,"NO-ACTION: The stem asks for a job, but one of the two offered answers (""backbone"") is a body structure from W3, not a job. The int"
BUILD,SCI_B_W5A_Body_Needs_Explore.html,exit,Standard,screen,,Name one food example and one job it can support.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,exit,Stretch,screen,,Explain why different types of food are useful for different body jobs.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,exit,,screen,,Which job can bread/rice help with: energy / backbone?,,DISTRACTOR-BY-DESIGN,"NO-ACTION: The stem asks for a job, but one of the two offered answers (""backbone"") is a body structure from W3, not a job. The int"
BUILD,SCI_B_W5A_Body_Needs_Explore.html,exit,,screen,,Name one food example and one job it can support.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,exit,,screen,,Explain why different types of food are useful for different body jobs.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,print,Supported,print,,◆ Match six picture cards. Use the three job stations. The labels help you. Ask if you are stuck.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,print,Standard,print,,▲ Sort all the cards. Then explain one match. Use ‘because’.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,print,Stretch,print,,★ One food type cannot do every job. Explain why. Then compare what two animals need.,,CORRECT,
BUILD,SCI_B_W5A_Body_Needs_Explore.html,print,,print,,Name: _______________________________ Date: ______________________,,CORRECT,
